X,Y,Z,Event-ID#,date,hour,Flowrate,Pressure
87768.8514,121358.593,-4253.5,10688,29/04/2010,7.688333333,52.12,13.075
87763.6958,121388.117,-4253.5,10689,29/04/2010,8.014166667,52.12,13.075
88042.138,121015.396,-4253.5,10690,29/04/2010,8.303333333,52.12,13.075
87756.5254,121385.916,-4253.5,10691,29/04/2010,8.38,52.13,13.075
87581.3395,120468.445,-4253.5112,10692,29/04/2010,8.495,52.13,13.075
87577.8883,120460.754,-4253.5507,10693,29/04/2010,9.02,52.13,13.075
87758.2987,120878.069,-4253.5707,10694,29/04/2010,9.274722222,52.13,13.075
87434.9176,120467.421,-4253.6,10695,29/04/2010,11.115,52.13,13.075
87979.6231,121391.527,-4253.6,10696,29/04/2010,11.435,52.13,13.075
87846.1786,121630.541,-4253.6,10697,29/04/2010,12.25333333,52.13,13.075
88230.928,121570.844,-4253.6,10698,29/04/2010,12.02833333,52.13,13.075
88226.7119,121630.633,-4253.6,10699,29/04/2010,13.79166667,52.13,13.075
88223.5394,121633.164,-4253.6,10700,29/04/2010,13.35444444,52.13,13.0775
88258.9748,121604.112,-4253.6,10701,29/04/2010,14,52.13,13.0775
88005.1277,121190.234,-4253.6,10702,29/04/2010,14.42777778,52.13,13.0775
87799.2828,121484.648,-4253.6,10703,29/04/2010,14.30611111,52.13,13.0775
88033.5945,121139.81,-4253.6053,10704,29/04/2010,14.31111111,52.13,13.0775
88220.8065,121664.148,-4253.6182,10705,29/04/2010,14.51111111,52.13,13.0775
88017.6109,121111.881,-4253.6457,10706,29/04/2010,15.08222222,52.14,13.0775
88019.1204,121119.982,-4253.7,10707,29/04/2010,15.10666667,52.14,13.0775
88060.6162,121145.838,-4253.7,10708,29/04/2010,15.30666667,52.14,13.0775
88052.1683,121126.514,-4253.7,10709,29/04/2010,15.15166667,52.14,13.0775
88063.2536,121096.174,-4253.7,10710,29/04/2010,15.20888889,52.14,13.0775
88067.8884,121077.644,-4253.7509,10711,29/04/2010,15.52416667,52.14,13.0775
88033.1992,121162.125,-4253.8,10712,29/04/2010,15.82444444,52.14,13.0775
88028.5802,121131.27,-4253.8,10713,29/04/2010,16.46,52.14,13.0775
87984.1906,121131.545,-4253.8,10714,29/04/2010,16.55805556,52.14,13.0775
87757.4509,120889.878,-4253.8,10715,29/04/2010,16.6,52.14,13.0775
88029.7496,120975.153,-4253.8,10716,29/04/2010,16.29166667,52.14,13.08
88018.1118,121135.814,-4253.8,10717,29/04/2010,16.65,52.14,13.08
88015.7223,120935.253,-4253.8641,10718,29/04/2010,16.22083333,52.14,13.08
88007.4447,120946.574,-4253.8656,10719,29/04/2010,17.21,52.14,13.08
87475.8035,120446.536,-4253.8792,10720,29/04/2010,18.18055556,52.14,13.08
87642.9016,121482.584,-4253.9,10721,29/04/2010,19.2475,52.14,13.08
88118.1917,121363.87,-4253.9,10722,29/04/2010,19.075,52.15,13.08
87785.9928,120871.859,-4253.9,10723,29/04/2010,20.0375,52.15,13.08
87794.3523,120954.119,-4253.9,10724,29/04/2010,20.02,52.15,13.08
87795.1735,120896.456,-4253.9,10725,29/04/2010,20.49944444,52.15,13.08
87816.8351,120918.194,-4253.9,10726,29/04/2010,20.34444444,52.15,13.08
87828.0587,120928.386,-4253.9123,10727,29/04/2010,20.4,52.15,13.08
87834.1556,120948.571,-4253.9751,10728,29/04/2010,20.12444444,52.15,13.08
87779.8978,120906.663,-4253.9775,10729,29/04/2010,20.30916667,52.15,13.08
87800.5391,120969.414,-4254,10730,29/04/2010,20.44916667,52.15,13.0825
87812.4232,120927.668,-4254,10731,29/04/2010,21.09166667,52.15,13.0825
87592.1016,121517.119,-4254.0462,10732,29/04/2010,21.4675,52.15,13.0825
87840.0556,120929.558,-4254.0526,10733,29/04/2010,21.03888889,52.15,13.0825
87845.0217,120930.474,-4254.0574,10734,29/04/2010,21.35,52.15,13.0825
87647.4945,121484.609,-4254.0662,10735,29/04/2010,23.00583333,52.15,13.0825
88005.1543,121705.532,-4254.1,10736,29/04/2010,23.12138889,52.15,13.0825
87837.0183,120954.818,-4254.1,10737,29/04/2010,23.13138889,52.16,13.0825
87812.8466,120960.261,-4254.1,10738,29/04/2010,23.475,52.16,13.0825
87779.3565,121084.382,-4254.1,10739,29/04/2010,23.67888889,52.16,13.085
87797.4097,120994.894,-4254.1,10740,29/04/2010,23.73333333,52.16,13.085
87863.2948,120992.92,-4254.1152,10741,29/04/2010,23.48166667,52.16,13.085
88057.7541,121119.833,-4254.1323,10742,29/04/2010,1,52.16,13.085
87768.5643,120874.554,-4254.1398,10743,29/04/2010,1.134166667,52.16,13.085
87684.7393,121032.888,-4254.1702,10744,29/04/2010,4.18,52.16,13.085
87597.1578,121511.996,-4254.1853,10745,29/04/2010,5.075555556,52.16,13.0875
88034.0287,120907.41,-4254.2,10746,29/04/2010,5.048611111,52.16,13.0875
87837.3677,120861.608,-4254.2,10747,29/04/2010,6.19,52.16,13.0875
87818.865,120886.48,-4254.2,10748,29/04/2010,6.221666667,52.16,13.0875
87770.2916,120941.156,-4254.2,10749,29/04/2010,6.133333333,52.16,13.09
87845.2222,120877.606,-4254.2,10750,29/04/2010,6.56,52.16,13.09
87734.7444,120907.313,-4254.2,10751,29/04/2010,7.126666667,52.16,13.09
87882.1758,120884.436,-4254.2046,10752,29/04/2010,7.2625,52.16,13.09
87579.4563,121265.894,-4254.2361,10753,29/04/2010,8.018888889,52.17,13.0925
87717.1848,120916.427,-4254.2399,10754,29/04/2010,13.31944444,52.17,13.0925
87720.9845,120993.846,-4254.2472,10755,29/04/2010,14.24444444,52.17,13.0925
87758.1805,120882.252,-4254.2637,10756,29/04/2010,15.0425,52.17,13.095
88036.502,121022.46,-4254.2693,10757,29/04/2010,16.09333333,52.17,13.095
87648.3844,121504.86,-4254.3,10758,29/04/2010,11.02333333,52.17,13.095
88000.1197,120932.104,-4254.3,10759,29/04/2010,17,52.17,13.0975
88031.2085,121000.544,-4254.3,10760,29/04/2010,17,52.17,13.0975
88025.2529,120990.638,-4254.3,10761,29/04/2010,17.02666667,52.17,13.0975
87739.701,120953.205,-4254.3,10762,29/04/2010,18.375,52.17,13.1
88033.4156,120966.435,-4254.3,10763,29/04/2010,23.29611111,52.17,13.1
87992.201,121085.367,-4254.3,10764,29/04/2010,23.33861111,52.17,13.1
88016.1277,121052.773,-4254.3305,10765,29/04/2010,23.53,52.17,13.1025
87755.2116,120900.197,-4254.388,10766,29/04/2010,0.217777778,52.17,13.1025
88051.3171,121049.795,-4254.3902,10767,29/04/2010,0.1275,52.17,13.1025
88043.0442,121044.82,-4254.4,10768,29/04/2010,0.236111111,52.18,13.105
87919.7208,121102.165,-4254.4,10769,29/04/2010,0.018333333,52.18,13.105
87955.1071,121063.068,-4254.4,10770,29/04/2010,0.262777778,52.18,13.1075
87949.5569,121083.566,-4254.4,10771,29/04/2010,0.189444444,52.18,13.1075
87960.7578,121074.586,-4254.4,10772,29/04/2010,0.453888889,52.18,13.1075
87951.788,121122.638,-4254.4,10773,29/04/2010,0.054166667,52.18,13.11
87909.456,121082.161,-4254.4,10774,29/04/2010,0.177777778,52.18,13.11
87943.4481,121054.306,-4254.4401,10775,29/04/2010,0.322222222,52.18,13.11
87935.2021,121056.767,-4254.4471,10776,29/04/2010,0.580833333,52.18,13.1125
88006.7953,121089.723,-4254.4894,10777,29/04/2010,0.354444444,52.18,13.1125
87947.1048,121114.388,-4254.5,10778,29/04/2010,0.05,52.18,13.1125
87969.2596,121199.969,-4254.5,10779,29/04/2010,0.2375,52.18,13.115
87907.2643,121026.585,-4254.5,10780,29/04/2010,0.173333333,52.18,13.115
87908.6676,121043.281,-4254.5,10781,29/04/2010,0.176944444,52.18,13.1175
87976.5562,121110.21,-4254.5,10782,29/04/2010,2.486111111,52.18,13.1175
87957.3168,121155.574,-4254.5,10783,29/04/2010,2.290277778,52.18,13.1175
87878.2589,121012.643,-4254.5497,10784,29/04/2010,3.058333333,52.19,13.12
87907.7607,121012.074,-4254.5608,10785,29/04/2010,3.071944444,52.19,13.12
87874.7195,121010.046,-4254.5662,10786,29/04/2010,3.185,52.19,13.12
87985.0863,121130.441,-4254.6,10787,29/04/2010,3.64,52.19,13.12
87925.4814,121118.185,-4254.6,10788,29/04/2010,11.70777778,52.19,13.1225
87935.5056,121094.437,-4254.6,10789,29/04/2010,13.41083333,52.19,13.1225
87931.9603,121088.741,-4254.6,10790,29/04/2010,18.09666667,52.19,13.1225
87646.9571,121481.511,-4254.6145,10791,29/04/2010,1.531666667,52.19,13.1225
87655.1408,121478.471,-4254.6927,10792,29/04/2010,3.065,52.19,13.125
87669.0548,121494.065,-4254.7,10793,29/04/2010,7.15,52.19,13.125
87781.2875,120918.926,-4254.7,10794,29/04/2010,8.173333333,52.19,13.125
87635.328,121519.522,-4254.7,10795,29/04/2010,10.15,52.19,13.125
87498.0861,121596.53,-4254.7,10796,29/04/2010,20.28,52.19,13.125
87531.7912,121664.488,-4254.7648,10797,1/05/2010,10,52.19,13.125
87502.4633,121715.805,-4254.7813,10798,1/05/2010,10,52.19,13.1275
87518.4813,121808.538,-4254.8,10799,1/05/2010,10.01944444,52.19,13.1275
87490.084,121408.672,-4254.8,10800,1/05/2010,10.02944444,52.2,13.1275
87523.769,121430.291,-4254.8,10801,1/05/2010,10.02166667,52.2,13.1275
87496.9268,121733.104,-4254.8,10802,1/05/2010,10.06444444,52.2,13.1275
87434.0175,121402.669,-4254.8,10803,1/05/2010,10.03333333,52.2,13.1275
87450.9595,121498.886,-4254.8,10804,1/05/2010,10.03305556,52.2,13.1275
87403.3245,120954.443,-4254.8,10805,1/05/2010,10.10888889,52.2,13.1275
87419.0575,121422.144,-4254.8,10806,1/05/2010,10.095,52.2,13.125
87516.5748,121772.105,-4254.8,10807,1/05/2010,10.04444444,52.2,13.125
87394.3357,120927.667,-4254.8,10808,1/05/2010,10.03361111,52.2,13.125
87452.7311,121453.848,-4254.8,10809,1/05/2010,10.02166667,52.2,13.125
87874.7887,121696.767,-4254.834,10810,1/05/2010,10.07,52.2,13.125
87628.0776,121497.754,-4254.8489,10811,1/05/2010,10.03777778,52.2,13.1225
87503.2363,121379.334,-4254.8831,10812,1/05/2010,10.03166667,52.2,13.1225
87403.4431,121426.742,-4254.9,10813,1/05/2010,10.23333333,52.2,13.1225
87490.3749,121487.883,-4254.9,10814,1/05/2010,10.32666667,52.2,13.12
87418.558,121435.023,-4254.9,10815,1/05/2010,10.19555556,52.21,13.12
87985.4909,121740.043,-4254.9,10816,1/05/2010,10.25333333,52.21,13.12
87834.6435,121745.721,-4254.9307,10817,1/05/2010,10.04166667,52.21,13.1175
87974.1488,121739.863,-4254.9345,10818,1/05/2010,10.40972222,52.21,13.1175
87499.5523,121507.526,-4254.9797,10819,1/05/2010,10.32222222,52.21,13.115
87451.5135,121451.791,-4254.9894,10820,1/05/2010,10.3875,52.21,13.1125
87435.5227,121382.389,-4255,10821,1/05/2010,10.055,52.21,13.1125
87421.4273,121373.049,-4255,10822,1/05/2010,10.22916667,52.21,13.11
87675.4353,121589.529,-4255,10823,1/05/2010,10.04722222,52.21,13.1075
87644.8855,121310.086,-4255.0626,10824,1/05/2010,10.28111111,52.21,13.1075
87443.3555,121636.57,-4255.0852,10825,1/05/2010,10.28722222,52.21,13.105
87601.2366,121829.386,-4255.1,10826,1/05/2010,10.57333333,52.21,13.1025
87494.139,121704.241,-4255.1,10827,1/05/2010,10.34722222,52.21,13.1
87451.9614,121650.576,-4255.1042,10828,1/05/2010,10.48611111,52.21,13.0975
87559.6944,121702.485,-4255.1125,10829,1/05/2010,10.70833333,52.21,13.095
87624.9526,121774.118,-4255.1744,10830,1/05/2010,10.26,52.21,13.0925
87596.4353,121829.225,-4255.2,10831,1/05/2010,10.80888889,52.22,13.09
87595.0006,121828.696,-4255.2,10832,1/05/2010,10.61833333,52.22,13.0875
87564.5669,121834.237,-4255.2,10833,1/05/2010,10.165,52.22,13.085
87625.6193,121804.402,-4255.2,10834,1/05/2010,10.1425,52.22,13.0825
87620.9284,121798.665,-4255.2,10835,1/05/2010,10.91833333,52.22,13.08
87520.3244,121710.432,-4255.2,10836,1/05/2010,10.54777778,52.22,13.0775
87604.6527,121789.603,-4255.2,10837,1/05/2010,10.26222222,52.22,13.0725
87644.4771,121786.866,-4255.2,10838,1/05/2010,11,52.22,13.07
87645.5179,121801.986,-4255.2743,10839,1/05/2010,11.01666667,52.22,13.0675
87613.5797,121758.78,-4255.3,10840,1/05/2010,11.06388889,52.22,13.0625
87992.2213,121291.924,-4255.3,10841,1/05/2010,11.065,52.22,13.06
87653.0444,121490.307,-4255.3,10842,1/05/2010,11.1225,52.22,13.0575
87644.5005,121821.557,-4255.3,10843,1/05/2010,11.14666667,52.22,13.0525
87424.0427,121523.265,-4255.3,10844,1/05/2010,11.02666667,52.22,13.05
87514.7854,121693.556,-4255.3,10845,1/05/2010,11.00722222,52.22,13.045
87497.4524,121590.211,-4255.3,10846,1/05/2010,11.20444444,52.23,13.04
87675.2802,121471.957,-4255.3,10847,1/05/2010,11.17472222,52.23,13.0375
87517.2944,121830.958,-4255.3559,10848,1/05/2010,11.04277778,52.23,13.0325
87465.1913,121416.988,-4255.3924,10849,1/05/2010,11.115,52.23,13.0275
87458.7376,121368.936,-4255.4,10850,1/05/2010,11.16,52.23,13.025
87482.0707,121425.33,-4255.4,10851,1/05/2010,11.32666667,52.23,13.02
88257.1578,121530.181,-4255.4,10852,1/05/2010,11.21,52.23,13.015
88210.3439,121681.857,-4255.4,10853,1/05/2010,11.23333333,52.23,13.01
88200.8361,121687.879,-4255.4482,10854,1/05/2010,11.31888889,52.23,13.005
88215.4938,121497.375,-4255.4697,10855,1/05/2010,11.06444444,52.23,13
88189.335,121561.07,-4255.5,10856,1/05/2010,11.145,52.23,12.9975
88211.7398,121681.278,-4255.5,10857,1/05/2010,11.28194444,52.23,12.9925
88045.9013,121361.462,-4255.5,10858,1/05/2010,11.11194444,52.23,12.9875
88163.4596,121556.553,-4255.5,10859,1/05/2010,11.00916667,52.23,12.9825
87493.9994,121733.043,-4255.5,10860,1/05/2010,11.37583333,52.23,12.9775
87560.5562,121719.376,-4255.5,10861,1/05/2010,11.0875,52.23,12.9725
87634.5891,121842.365,-4255.5188,10862,1/05/2010,11.48,52.24,12.965
87588.1726,121764.804,-4255.5224,10863,1/05/2010,11.08444444,52.24,12.96
87559.901,121851.666,-4255.5242,10864,1/05/2010,11,52.24,12.955
87598.0388,121532.219,-4255.6,10865,1/05/2010,11.67888889,52.24,12.95
87564.2211,121720.343,-4255.6,10866,1/05/2010,11.70666667,52.24,12.945
87471.1051,121345.927,-4255.6,10867,1/05/2010,11.40833333,52.24,12.94
87599.9972,121864.168,-4255.6,10868,1/05/2010,11.26388889,52.24,12.935
87434.7004,121375.752,-4255.6,10869,1/05/2010,11.75083333,52.24,12.93
87609.9086,121809.633,-4255.6,10870,1/05/2010,11.11555556,52.24,12.9225
87402.5605,121396.427,-4255.6,10871,1/05/2010,11.05888889,52.24,12.9175
87561.6451,121687.746,-4255.6307,10872,1/05/2010,11.12222222,52.24,12.9125
87574.3536,121419.893,-4255.6318,10873,1/05/2010,11.24166667,52.24,12.9075
87519.6757,121339.016,-4255.6466,10874,1/05/2010,11.80555556,52.24,12.9025
87638.6831,121763.428,-4255.6584,10875,1/05/2010,12,52.24,12.8975
88010.3247,121687.015,-4255.7,10876,1/05/2010,12.02083333,52.24,12.89
88023.4398,121702.264,-4255.7,10877,1/05/2010,12.05555556,52.25,12.885
88037.2874,121710.375,-4255.7,10878,1/05/2010,12.13111111,52.25,12.88
86538.0574,121366.144,-4255.722,10879,1/05/2010,12.085,52.25,12.875
88097.2526,121784.524,-4255.7875,10880,1/05/2010,12.01944444,52.25,12.87
87954.1494,121717.414,-4255.8,10881,1/05/2010,12.05,52.25,12.8625
88062.7097,121648.997,-4255.8,10882,1/05/2010,12.16111111,52.25,12.8575
87628.7263,121731.811,-4255.8,10883,1/05/2010,12.14972222,52.25,12.8525
87617.4959,121729.278,-4255.8,10884,1/05/2010,12.06666667,52.25,12.8475
88060.9546,121743.393,-4255.8,10885,1/05/2010,12.14666667,52.25,12.8425
87507.6915,121424.241,-4255.8,10886,1/05/2010,12.07111111,52.25,12.8375
86550.007,121383.313,-4255.852,10887,1/05/2010,12.045,52.25,12.8325
87445.3977,121421.19,-4255.8555,10888,1/05/2010,12.1,52.25,12.825
87422.6838,121429.276,-4255.8604,10889,1/05/2010,12.01583333,52.25,12.82
87483.2625,121415.662,-4255.8922,10890,1/05/2010,12.03888889,52.25,12.815
87412.2855,121397.883,-4255.8948,10891,1/05/2010,12.30916667,52.25,12.81
87647.0752,121521.356,-4255.9,10892,1/05/2010,12.06722222,52.25,12.805
87893.8984,121697.445,-4255.9,10893,1/05/2010,12.275,52.26,12.8
87984.3845,121744.398,-4255.9,10894,1/05/2010,12.05055556,52.26,12.795
88011.4228,121705.569,-4255.9,10895,1/05/2010,12.2625,52.26,12.7925
88091.5234,121701.885,-4255.9,10896,1/05/2010,12.17777778,52.26,12.7875
88058.4702,121526.852,-4255.9,10897,1/05/2010,12.01888889,52.26,12.7825
87640.2273,121780.575,-4256,10898,1/05/2010,12.51388889,52.26,12.7775
88086.4174,121487.773,-4256.0656,10899,1/05/2010,12.05555556,52.26,12.7725
87963.4571,121521.493,-4256.0797,10900,1/05/2010,12.62222222,52.26,12.77
87949.2309,121519.791,-4256.0922,10901,1/05/2010,12.5625,52.26,12.765
87919.3191,121543.596,-4256.1,10902,1/05/2010,12.05111111,52.26,12.76
87852.3697,121566.344,-4256.1,10903,1/05/2010,12.02611111,52.26,12.7575
87658.8731,120865.155,-4256.2,10904,1/05/2010,12.19583333,52.26,12.7525
87612.172,120883.973,-4256.2,10905,1/05/2010,12.54833333,52.26,12.75
87958.5603,121673.407,-4256.2,10906,1/05/2010,12.49333333,52.26,12.745
87989.5756,121451.672,-4256.2,10907,1/05/2010,12.625,52.26,12.7425
87694.9952,120790.28,-4256.2579,10908,1/05/2010,12.11333333,52.26,12.7375
87660.0308,120898.681,-4256.3,10909,1/05/2010,12.52,52.27,12.735
88050.2701,121693.537,-4256.3,10910,1/05/2010,12.73666667,52.27,12.7325
87930.6582,121817.401,-4256.3,10911,1/05/2010,12.72138889,52.27,12.7275
87822.1113,121619.4,-4256.3,10912,1/05/2010,12.10694444,52.27,12.725
87618.7711,121869.333,-4256.3,10913,1/05/2010,12.90138889,52.27,12.7225
87616.91,121861.234,-4256.3,10914,1/05/2010,12.63916667,52.27,12.72
87899.2229,121583.781,-4256.3,10915,1/05/2010,13,52.27,12.7175
87995.5322,121433.357,-4256.3,10916,1/05/2010,13.00833333,52.27,12.715
87950.6168,121792.869,-4256.3,10917,1/05/2010,13.01305556,52.27,12.7125
87976.3764,121795.385,-4256.4,10918,1/05/2010,13.00055556,52.27,12.7125
87848.061,121570.171,-4256.4542,10919,1/05/2010,13.00611111,52.27,12.71
88023.3821,121473.31,-4256.4749,10920,1/05/2010,13.02166667,52.27,12.7075
87844.7532,121616.776,-4256.4946,10921,1/05/2010,13.00333333,52.27,12.705
88160.0628,121662.708,-4256.5,10922,1/05/2010,13.00166667,52.27,12.705
88192.729,121627.201,-4256.5,10923,1/05/2010,13.04833333,39,12.7025
87825.294,121577.007,-4256.5,10924,1/05/2010,13.085,38.98,12.7025
88233.8184,121634.02,-4256.5,10925,1/05/2010,13.04277778,38.67,12.7025
87583.7157,121873.433,-4256.5,10926,1/05/2010,13.1175,38.45,12.7
88181.6278,121631.986,-4256.5242,10927,1/05/2010,13.06111111,38.44,12.7
87446.4958,120912.973,-4256.5772,10928,1/05/2010,13.08333333,38.34,12.7
87867.6152,121684.1,-4256.6,10929,1/05/2010,13.05416667,39.56,12.7
87887.8603,121640.881,-4256.6,10930,1/05/2010,13.15944444,39.87,12.7
87892.0148,121609.696,-4256.6,10931,1/05/2010,13.20416667,40.45,12.7
87886.7564,121673.557,-4256.6069,10932,1/05/2010,13.21722222,40.65,12.7
87635.2374,121869.886,-4256.617,10933,1/05/2010,13.17944444,42.89,12.7
87452.8359,121691.957,-4256.6181,10934,1/05/2010,13.105,45.98,12.7
87665.2521,120880.913,-4256.6364,10935,1/05/2010,13.14055556,49.09,12.7
88134.5834,121779.9,-4256.7624,10936,1/05/2010,13.23222222,50.2,12.7025
87650.4014,121889.242,-4256.7873,10937,1/05/2010,13.30666667,50.54,12.7025
87627.8178,120904.426,-4256.8,10938,1/05/2010,13.02333333,50.65,12.705
87926.4804,121727.979,-4256.8,10939,1/05/2010,13.50805556,50.78,12.705
88241.4177,121640.756,-4256.8,10940,1/05/2010,13.4675,51.12,12.7075
87577.2424,121697.686,-4256.8013,10941,1/05/2010,13.40833333,51.25,12.71
87575.8904,121912.937,-4256.8401,10942,1/05/2010,13.12,51.35,12.71
87628.2993,121879.063,-4256.8561,10943,1/05/2010,13.59611111,51.67,12.7125
87625.3924,121874.201,-4256.883,10944,1/05/2010,13.585,51.89,12.715
87709.1122,120755.261,-4256.8883,10945,1/05/2010,13.12222222,52.24,12.7175
87631.6703,120850.662,-4256.9,10946,1/05/2010,13.45,52.29,12.72
87870.2596,121795.456,-4256.9,10947,1/05/2010,13.56138889,52.29,12.7225
87640.5313,121447.866,-4256.9,10948,1/05/2010,13.09722222,52.29,12.7275
87626.5076,121863.452,-4256.9,10949,1/05/2010,13.05888889,52.29,12.73
87646.641,120883.062,-4256.9496,10950,1/05/2010,13.06,52.29,12.7325
87652.8531,120865.95,-4256.976,10951,1/05/2010,13.77777778,52.29,12.735
87625.7047,120824.135,-4256.978,10952,1/05/2010,14,52.29,12.74
87941.5839,121754.743,-4256.9882,10953,1/05/2010,14.00194444,52.29,12.7425
88142.5646,121737.984,-4257,10954,1/05/2010,14.01166667,52.29,12.7475
87592.1963,120864.432,-4257,10955,1/05/2010,14.02583333,52.3,12.7525
87551.865,121690.901,-4257,10956,1/05/2010,14.07638889,52.3,12.755
87768.4467,121596.943,-4257,10957,1/05/2010,14.03166667,52.3,12.76
87678.3262,120854.291,-4257,10958,1/05/2010,14.09166667,52.3,12.765
87781.7967,121734.27,-4257,10959,1/05/2010,14.14805556,52.3,12.77
88025.403,121666.289,-4257.0133,10960,1/05/2010,14.20416667,52.3,12.775
87997.2271,121697.143,-4257.0234,10961,1/05/2010,14.015,52.3,12.78
87877.9606,121709.114,-4257.0305,10962,1/05/2010,14.26111111,52.3,12.785
88058.6118,121672.282,-4257.1,10963,1/05/2010,14.25666667,52.3,12.79
87723.4189,120791.595,-4257.1,10964,1/05/2010,14,52.3,12.795
88207.1041,121676.301,-4257.1,10965,1/05/2010,14.25,52.3,12.8
88026.5035,121724.307,-4257.1,10966,1/05/2010,14.37888889,52.3,12.8075
88014.2724,121660.217,-4257.1,10967,1/05/2010,14.12444444,52.3,12.8125
87715.1103,120921.795,-4257.1,10968,1/05/2010,14.22222222,52.3,12.8175
87817.6694,121717.917,-4257.1,10969,1/05/2010,14.24,52.3,12.825
87699.3111,120765.976,-4257.1543,10970,1/05/2010,14.41166667,52.3,12.83
87880.9729,121718.113,-4257.2,10971,1/05/2010,14.455,52.31,12.8375
87994.8079,121707.807,-4257.2,10972,1/05/2010,14.38888889,52.31,12.8425
88005.0578,121690.889,-4257.2,10973,1/05/2010,14.41,52.31,12.85
87652.8405,120822.588,-4257.2208,10974,1/05/2010,14.25666667,52.31,12.8575
87796.7989,121749.599,-4257.2215,10975,1/05/2010,14.595,52.31,12.8625
87668.4133,120810.828,-4257.2969,10976,1/05/2010,14.525,52.31,12.87
87608.9438,120802.105,-4257.3,10977,1/05/2010,14,52.31,12.8775
87706.5898,120855.506,-4257.3,10978,1/05/2010,14.19583333,52.31,12.885
87636.3019,121850.722,-4257.3,10979,1/05/2010,14.375,52.31,12.89
87616.0262,120912.817,-4257.3,10980,1/05/2010,14.65277778,52.31,12.8975
87916.2431,121697.795,-4257.3,10981,1/05/2010,14.80555556,52.31,12.905
87959.3346,121697.149,-4257.3,10982,1/05/2010,14.62111111,52.31,12.9125
87660.633,120890.592,-4257.3,10983,1/05/2010,14.36,52.31,12.92
